row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_Blk_no_inj_02.mzML Peak area,L_C18_Polar_16_Blk_no_inj_04.mzML Peak area,L_C18_Polar_16_Blk_no_inj_06.mzML Peak area,L_C18_Polar_16_Blk_no_inj_08.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area
102,168.027291202777,782.389155881945,11757400,2278000.0,13726000.0,13417800.0,12199600.0,11929900.0,14454300.0,11008500.0,13206500.0,15600500.0,13405100.0,12862900.0,10418000.0,0.0,0.0,12262900.0,11668900.0,13791400.0,13945200.0
103,207.02980057112498,758.4505536742171,19104500,1854300.0,16242600.0,19689100.0,17546400.0,17120000.0,33465900.0,11169700.0,2432020.0,39800900.0,0.0,33952600.0,13568900.0,13280800.0,0.0,13984800.0,22049700.0,30727900.0,13458100.0
104,130.075411565218,22.984223077909498,13383300,43287800.0,41999000.0,43721700.0,8000990.0,7721630.0,6984380.0,19110300.0,17885100.0,16869400.0,0.0,1180760.0,0.0,1101800.0,3514980.0,4262850.0,3718760.0,2736430.0,2664880.0
105,158.98302623766702,19.343891958627502,21865500,11625300.0,12354800.0,13189000.0,49659900.0,41178200.0,47097100.0,3245780.0,3396640.0,66038400.0,0.0,18483300.0,0.0,23880400.0,1447290.0,0.0,8812840.0,26295700.0,23225500.0
106,147.07836151150102,23.3960925686698,13935000,25172200.0,29332000.0,31621700.0,10601300.0,14281000.0,13614800.0,24116300.0,18901600.0,24105000.0,0.0,1810910.0,0.0,1690370.0,7108540.0,6242090.0,7053190.0,2935960.0,10122100.0
107,122.546923232428,774.940432838967,14461400,365710.0,682174.0,1291600.0,776996.0,98166400.0,1186740.0,0.0,1221010.0,653776.0,0.0,0.0,2880310.0,2403860.0,3877690.0,66915100.0,681675.0,608352.0,61825500.0
108,288.920919281775,18.1630665045235,1023960,1435530.0,0.0,1861810.0,1433250.0,1333870.0,0.0,0.0,0.0,1428310.0,0.0,1289890.0,0.0,2100460.0,2199440.0,0.0,2189080.0,0.0,2135740.0
109,122.546929178612,736.925576213761,5519690,0.0,0.0,412065.0,406916.0,612485.0,1595130.0,625494.0,0.0,0.0,0.0,0.0,0.0,464561.0,932424.0,0.0,212297.0,1228190.0,932087.0
110,421.232068927531,470.29638848482904,2225090,4481420.0,3623710.0,0.0,2519480.0,1576300.0,2257900.0,1954420.0,2899600.0,2178260.0,1240740.0,1417200.0,2290850.0,1442450.0,1214700.0,1912080.0,2382650.0,1958110.0,2476730.0
111,122.546928325905,768.278598957919,7544220,348377.0,0.0,623844.0,1301320.0,1505260.0,220481.0,894360.0,288243.0,1226710.0,0.0,0.0,936160.0,0.0,6114520.0,573865.0,1288270.0,110741000.0,1039110.0
112,144.101755526323,23.0229125944358,58618700,152538000.0,150652992.0,133661000.0,51671100.0,53543100.0,45900700.0,125237000.0,115667000.0,108397000.0,0.0,1359530.0,0.0,1585390.0,4927660.0,3728920.0,4649720.0,12988200.0,14596800.0
113,123.040125877842,16.5721838165588,3757530,3759580.0,6514050.0,4346270.0,5294410.0,4154730.0,2413750.0,2281040.0,4536440.0,3113600.0,0.0,0.0,1595460.0,1487580.0,6097740.0,2992930.0,6289470.0,2926980.0,3399630.0
114,122.54692558258199,677.817498834914,250846,0.0,0.0,0.0,265133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397683.0,1742080.0,0.0,1161560.0,401424.0,0.0
115,158.96262843864702,813.369384760911,595192000,602801984.0,633576000.0,551249024.0,613171008.0,630212992.0,598862016.0,651942016.0,622779008.0,631680000.0,764825024.0,733635968.0,626190016.0,530124992.0,0.0,684646016.0,683681024.0,4346360.0,554547968.0
116,265.01113973709596,23.7781192973629,2809740,540443.0,0.0,0.0,3343370.0,3643940.0,4497560.0,3715220.0,3712920.0,7390520.0,0.0,1490310.0,0.0,1436830.0,2261090.0,2362440.0,2598120.0,3951390.0,3632580.0
117,139.063329361199,757.544687445008,6107610,3770280.0,4761550.0,8468010.0,4088190.0,4421270.0,7837660.0,2322210.0,6268900.0,1976230.0,1243450.0,1448610.0,0.0,0.0,37516800.0,10122300.0,1371140.0,2413320.0,2927010.0
118,203.05229027879798,22.2057835327839,96125600,138054000.0,226039008.0,527932992.0,44104000.0,61431500.0,113775000.0,106143000.0,88657104.0,232336000.0,0.0,2671320.0,0.0,2270840.0,8496620.0,11731900.0,12061700.0,29005900.0,16190600.0
119,141.95985333435,825.273025548689,51633300,66632600.0,46753900.0,49087900.0,56360900.0,67031700.0,44991100.0,62910700.0,54495900.0,52214100.0,28600100.0,25385500.0,85214896.0,53316600.0,0.0,48709700.0,26507800.0,39730300.0,69821696.0
120,362.926008345363,20.201875805706898,20253700,15159800.0,22333200.0,0.0,34429500.0,30433300.0,49857700.0,32955700.0,37634600.0,54185600.0,0.0,835205.0,0.0,0.0,6350460.0,0.0,6020380.0,18260800.0,20264700.0
121,166.102277256658,758.093653162831,7520320,9079220.0,6927260.0,1537340.0,16992500.0,1450370.0,11359500.0,10646500.0,10457100.0,9469790.0,1436310.0,1728390.0,787614.0,0.0,0.0,3315420.0,3890550.0,17798100.0,6069820.0
122,430.91317983444503,20.543408008611102,15975300,0.0,16627400.0,0.0,26226000.0,24386400.0,47412000.0,25111200.0,30604800.0,45218400.0,0.0,685448.0,0.0,0.0,4958360.0,0.0,5192800.0,15443100.0,16885500.0
123,102.09059534922702,751.667837527021,38314100,26538600.0,32320100.0,1677910.0,32401600.0,3929210.0,3391990.0,35111600.0,37273000.0,43089800.0,812724.0,884560.0,0.0,0.0,421854016.0,1354330.0,1596600.0,2343660.0,2034410.0
124,116.97698148038201,26.728167631600105,3648720,2885600.0,0.0,2238700.0,2663570.0,8924060.0,1998640.0,0.0,1622690.0,0.0,1910530.0,2058820.0,7902230.0,1387660.0,4481170.0,7034440.0,6268040.0,7276660.0,1706130.0
125,134.98477865650102,21.7439348977321,32965700,135552992.0,151080000.0,149172992.0,0.0,1088800.0,5883840.0,34374500.0,33932200.0,32323700.0,0.0,0.0,1480700.0,1272000.0,3287170.0,1456660.0,5623400.0,1500610.0,1110650.0
126,132.101733056096,33.8407365737747,499012000,2001360000.0,1974400000.0,1955309952.0,166424992.0,152982000.0,120688000.0,748052992.0,686697984.0,534352992.0,0.0,1898550.0,0.0,1943180.0,12907100.0,8295430.0,11332400.0,33175200.0,34041000.0
127,117.989037757497,23.834171102035302,47672700,6432500.0,2223910.0,5728880.0,0.0,0.0,923048.0,410527008.0,0.0,356424992.0,0.0,0.0,2617320.0,2384870.0,7148160.0,855735.0,9859050.0,2518070.0,2061440.0
128,111.055719044293,782.739415080456,85856304,107772000.0,15091600.0,12831900.0,19949400.0,24826800.0,24858300.0,22423300.0,147164000.0,26252300.0,240788000.0,276563008.0,96464800.0,128724000.0,0.0,8830540.0,205618000.0,0.0,99005800.0
129,776.231733745318,645.9065234219111,4415570,5395290.0,7474970.0,6061470.0,4216000.0,3639620.0,5198300.0,5335430.0,5788790.0,10802400.0,0.0,2473550.0,0.0,769177.0,1379410.0,1196260.0,3817410.0,4987520.0,2262930.0
130,143.996632096474,819.2797556432221,42558400,33448300.0,29729000.0,22877800.0,38553900.0,35422800.0,35795900.0,36315100.0,19463800.0,30379000.0,120391000.0,146940992.0,32336900.0,21278100.0,0.0,32341100.0,28507100.0,33257700.0,26454700.0
131,330.335932827381,425.49496951316706,2289310,4547440.0,4298900.0,4565410.0,1724460.0,1674860.0,1656900.0,2049630.0,2070610.0,1944020.0,0.0,0.0,1808260.0,1631080.0,1642880.0,1808050.0,2055490.0,1729270.0,2058580.0
132,130.144349893356,736.6551561462201,7408180,8182260.0,8958790.0,8778080.0,1828020.0,3643910.0,16169900.0,3136480.0,11324600.0,13604500.0,6850180.0,0.0,2911220.0,2336200.0,9654800.0,6131560.0,8515500.0,0.0,10335500.0
133,186.973163348549,13.715772268920698,4259680,7126730.0,731622.0,684098.0,3091450.0,2623380.0,769916.0,6846490.0,1735060.0,11774400.0,0.0,0.0,1882160.0,1657680.0,5309510.0,2497580.0,7570030.0,6726350.0,2184030.0
134,175.109025979554,21.4710501511193,11453100,15646200.0,11101800.0,24064300.0,12601900.0,11357500.0,17854300.0,24872600.0,16452400.0,29016400.0,0.0,2100930.0,0.0,1162320.0,3340850.0,3187830.0,3362660.0,5723700.0,6102090.0
135,227.072873798876,29.9922292649714,10803000,1904710.0,2265000.0,2187510.0,3193010.0,4397770.0,0.0,5622140.0,5324370.0,9001750.0,0.0,5068430.0,0.0,8781660.0,31295100.0,38756300.0,28958300.0,1054990.0,0.0
136,104.10228640866801,20.961301958625604,25880600,141347008.0,1546080.0,1246970.0,25397600.0,19683300.0,21681500.0,58078600.0,55767600.0,58998500.0,0.0,0.0,0.0,1671600.0,3363260.0,2373150.0,3353620.0,5830430.0,6922590.0
137,157.98557632935498,13.068728701267199,2259860,209373.0,0.0,298071.0,0.0,2347800.0,256902.0,313042.0,1773910.0,271140.0,0.0,0.0,2173960.0,2093380.0,0.0,1778590.0,7602420.0,9351170.0,5931510.0
138,304.904757607599,17.8935443181531,596248,1791620.0,0.0,800540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894783.0,280827.0,1332110.0,1126390.0,0.0,1060090.0,1131030.0,1122580.0
139,209.15568381341097,392.667866079639,2603110,4461950.0,5089700.0,4794630.0,2578170.0,2133790.0,1730340.0,2130060.0,2101340.0,1085650.0,0.0,0.0,1942310.0,0.0,2159260.0,1984740.0,2028650.0,3187800.0,2366200.0
140,316.91346312194196,785.348598953884,5741750,6372180.0,5120120.0,4918920.0,6560040.0,5662650.0,5989600.0,4675040.0,6000370.0,7596550.0,0.0,0.0,5319800.0,4854650.0,0.0,5709490.0,5831780.0,5250380.0,5828150.0
141,248.971473206213,22.234784672936396,1841620,3041810.0,3959240.0,5723680.0,1107160.0,1230630.0,1937510.0,2253940.0,1967430.0,3513560.0,0.0,0.0,412622.0,506713.0,439264.0,0.0,390701.0,395632.0,401997.0
142,171.02337654705602,786.861487095043,10452100,4648560.0,5644630.0,5229340.0,5410500.0,5569290.0,6218980.0,4853650.0,3690540.0,5435330.0,6051520.0,5778660.0,0.0,0.0,0.0,4599640.0,46397300.0,46864700.0,5357130.0
143,137.107092175555,765.8507408921381,6628240,8066600.0,4926600.0,5032620.0,6504650.0,10713500.0,10664000.0,9233800.0,9983420.0,7393820.0,1953840.0,1775720.0,0.0,0.0,0.0,2838230.0,3063550.0,5781640.0,5325690.0
144,566.891172326409,19.8463340302576,3589420,0.0,0.0,813996.0,14569200.0,0.0,0.0,10968000.0,15061300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950360.0,0.0
145,195.121586282854,787.602251735209,6189430,7926640.0,4243070.0,1803550.0,6406410.0,7374580.0,7544700.0,7934980.0,7388840.0,7498920.0,4128350.0,4402530.0,0.0,6035920.0,0.0,0.0,6230350.0,6645410.0,6775790.0
146,288.288785872679,768.3733445457331,2067270,1915300.0,1361900.0,1622210.0,2408670.0,2437500.0,3528710.0,2275930.0,2092750.0,3115220.0,1575600.0,1311580.0,0.0,0.0,0.0,959246.0,944576.0,1995990.0,1786180.0
147,294.93787323944,19.7506609226895,13884500,10634500.0,14151100.0,20736300.0,18770000.0,18505200.0,26356000.0,20992700.0,23804500.0,29621300.0,0.0,0.0,0.0,0.0,3945330.0,0.0,3639610.0,10388000.0,11604300.0
148,172.97598081030497,776.020830377665,4908490,4206270.0,2294980.0,2242940.0,3423910.0,5562670.0,3058550.0,4325020.0,3353820.0,4635610.0,6168530.0,5398160.0,0.0,0.0,0.0,2464740.0,11725600.0,6182060.0,2979420.0
149,147.10202321591498,18.4501288264906,4855040,0.0,12528500.0,15062700.0,0.0,0.0,6175310.0,9145350.0,7746030.0,9984450.0,0.0,0.0,0.0,236427.0,0.0,1613070.0,0.0,9695100.0,2765930.0
150,122.546928214806,798.1510049056,16226200,1397480.0,1397090.0,86487600.0,0.0,1776100.0,806742.0,82267296.0,78148800.0,1227310.0,0.0,0.0,301382.0,1499810.0,0.0,1140580.0,0.0,1168380.0,761240.0
151,176.12427866589002,752.7049535881571,2387410,2292940.0,2425660.0,2376790.0,2317200.0,3456930.0,3598720.0,3031460.0,3221480.0,2585190.0,1334390.0,1315810.0,0.0,0.0,1470440.0,0.0,1297960.0,2579700.0,2101960.0
152,273.954062957496,790.40641680793,4925250,4904370.0,6989980.0,3305430.0,3983510.0,5389280.0,5785510.0,3393090.0,5146740.0,5585270.0,0.0,0.0,6506090.0,5077960.0,0.0,5224200.0,2931770.0,4510450.0,3554620.0
153,204.12287704513,25.978813946124,227540000,777462016.0,740137024.0,724790976.0,117914000.0,118479000.0,115754000.0,306280992.0,347857984.0,304787008.0,0.0,0.0,0.0,1602260.0,5508290.0,5180500.0,5195200.0,23896500.0,22952300.0
154,634.875380985403,19.6939833941015,2232980,0.0,0.0,0.0,0.0,0.0,0.0,8152400.0,13529100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8317580.0,0.0
155,185.065615448036,59.2735384891682,17354000,70356896.0,69399400.0,66030400.0,2556160.0,2798350.0,2423310.0,11256100.0,11057300.0,12020300.0,0.0,0.0,2525380.0,1604640.0,14633500.0,2132400.0,0.0,2326510.0,2210700.0
156,305.139340632491,759.092568542,3626650,2960200.0,2985500.0,2976670.0,4164870.0,5500490.0,4657240.0,4499870.0,4566010.0,5468630.0,1179640.0,0.0,0.0,0.0,1491490.0,1479620.0,2109740.0,4421430.0,2865710.0
157,148.088215228132,764.567036096633,5170210,5227110.0,4617980.0,5150390.0,5949950.0,8215040.0,8120100.0,7422540.0,5899010.0,2554480.0,2063010.0,2488310.0,0.0,0.0,0.0,2410380.0,3104210.0,6150390.0,4107700.0
158,184.04120999115898,12.9743554431443,16414800,88776096.0,75735000.0,89367800.0,0.0,0.0,0.0,0.0,5139940.0,0.0,0.0,548994.0,0.0,474894.0,384686.0,435235.0,498283.0,453929.0,422695.0
159,165.12172889407,764.9492879331731,5301940,1844630.0,24173700.0,2034470.0,2896490.0,2480920.0,3643380.0,3088380.0,2834110.0,4581880.0,1564120.0,1348040.0,0.0,0.0,0.0,1720850.0,2065800.0,24043600.0,2267820.0
160,242.9249467318,19.0218086492955,5015230,3940090.0,5020640.0,7468870.0,9889510.0,0.0,13990900.0,10496600.0,10571700.0,9271050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258850.0,0.0
161,279.15828122207995,489.716190572505,5440760,11575300.0,11881000.0,19367500.0,2647990.0,3725080.0,4159120.0,3939650.0,4318320.0,7798480.0,2050030.0,2166110.0,0.0,1995880.0,1587550.0,0.0,0.0,3979950.0,2582230.0
162,122.546945618172,837.0432419026249,2114080,4053040.0,4782370.0,1139420.0,3778190.0,0.0,1770730.0,0.0,794568.0,936676.0,0.0,0.0,3650420.0,4712700.0,0.0,2256120.0,3542290.0,736986.0,1135030.0
163,498.900424924793,22.2112841704818,7914430,0.0,0.0,0.0,17152700.0,14888800.0,0.0,14585800.0,19383300.0,28974000.0,0.0,0.0,0.0,0.0,3053530.0,0.0,0.0,9761480.0,11200200.0
164,100.019962062571,19.510660887906898,2395290,721148.0,0.0,645378.0,0.0,4183800.0,919598.0,1700500.0,893082.0,0.0,0.0,0.0,3758280.0,3312530.0,8583110.0,4123380.0,1108450.0,4300170.0,3536720.0
165,162.102326158296,763.963084570753,4846700,4662000.0,4160790.0,4705020.0,4415290.0,6474210.0,7604850.0,6126810.0,6663990.0,8272130.0,1518960.0,1263740.0,0.0,0.0,0.0,1927120.0,2962290.0,4904770.0,3376960.0
166,168.027633617833,728.3180134635401,2841460,0.0,1262870.0,2336450.0,1725780.0,3482380.0,2300150.0,3247900.0,1885130.0,3490680.0,1679640.0,2351250.0,0.0,0.0,12128600.0,1392180.0,1716780.0,2825570.0,1845300.0
167,186.95749720426602,811.7404735272211,124307000,0.0,122727000.0,103641000.0,131986000.0,136840992.0,149859008.0,88385400.0,98573000.0,120559000.0,222344000.0,176564000.0,164456992.0,108105000.0,0.0,97751400.0,121199000.0,20588400.0,125324000.0
168,279.09028089017,232.196032315816,621353024,2505690112.0,2559470080.0,2177789952.0,105148000.0,107941000.0,125866000.0,543265024.0,549728000.0,553187008.0,0.0,0.0,0.0,0.0,7164510.0,5356770.0,6207650.0,29050900.0,21109500.0
169,703.578034966078,562.398769573191,911395008,462740000.0,492684992.0,821814976.0,21039700.0,841233.0,36048500.0,22741200.0,81472704.0,157956000.0,2866160128.0,3325730048.0,2262330112.0,3109560064.0,0.0,0.0,0.0,8585470.0,0.0
170,141.969880518995,10.754532157428802,10153900,15270500.0,1144540.0,14603200.0,25133800.0,20640500.0,20108200.0,13571600.0,20191900.0,14253700.0,0.0,0.0,1239410.0,1139570.0,3398380.0,1161410.0,234178.0,0.0,218176.0
171,169.036131048974,26.165827545171698,30177800,36051200.0,45331300.0,49394900.0,35443600.0,36884200.0,42006400.0,56562200.0,56318300.0,67851696.0,0.0,0.0,0.0,0.0,2567430.0,2272890.0,2944950.0,783431.0,9289830.0
172,186.205724709527,771.94605623151,2332820,1347460.0,1838800.0,0.0,2257120.0,2849910.0,3271380.0,2311630.0,2335420.0,3373940.0,900521.0,2432050.0,0.0,0.0,2273300.0,0.0,1773900.0,2123120.0,2276770.0
173,120.07818871877899,49.7500028440822,190282000,1135190016.0,978763008.0,2094410.0,45028800.0,39616900.0,36119000.0,215156992.0,209148992.0,158780000.0,0.0,0.0,0.0,0.0,2957600.0,2083450.0,2795640.0,8593280.0,8569670.0
174,205.096981587028,100.369374895222,311812000,1309740032.0,1303810048.0,1197769984.0,48461500.0,47881900.0,42541000.0,241018000.0,248256000.0,204086000.0,0.0,0.0,0.0,0.0,2088910.0,2135690.0,2295410.0,9611400.0,8924460.0
175,702.213022963117,634.009247065077,7752920,7903980.0,7816020.0,13572700.0,6949760.0,6493500.0,8017400.0,9288380.0,9271030.0,21907500.0,0.0,798762.0,0.0,0.0,0.0,1038810.0,2497900.0,9633460.0,4896640.0
176,240.18031012063,61.0382216878084,8547300,5497250.0,8705280.0,13446700.0,8048300.0,9646730.0,12667700.0,7192920.0,10366600.0,14605200.0,0.0,0.0,0.0,0.0,4876700.0,5265510.0,4932490.0,8790540.0,8456660.0
177,157.009104110213,27.040829100644498,1536290,2680290.0,0.0,1368170.0,0.0,0.0,0.0,2552260.0,1187760.0,0.0,0.0,0.0,1266530.0,1311300.0,3271920.0,1285350.0,4642790.0,1290850.0,1064320.0
178,337.208087657548,422.98275710746697,7923580,1226070.0,1547670.0,1023060.0,20945700.0,18956500.0,14392000.0,10851200.0,14279100.0,7011400.0,0.0,0.0,0.0,0.0,1489910.0,2997720.0,1452530.0,6389240.0,7426320.0
179,182.98493245274798,814.362746888839,60351100,65171500.0,60201000.0,39053700.0,62491000.0,60308600.0,0.0,69225000.0,67516096.0,0.0,105326000.0,76512496.0,56128400.0,41954600.0,0.0,46397300.0,45369700.0,50521100.0,59090600.0
180,169.056818272728,21.372470869010698,1780000,1222620.0,1122080.0,1356520.0,1628190.0,0.0,819497.0,955502.0,1451510.0,0.0,0.0,0.0,0.0,0.0,0.0,1316030.0,1828990.0,10580300.0,3376960.0
181,141.087754707514,759.102271010301,3229580,0.0,2972170.0,3423250.0,3144910.0,4414700.0,4883430.0,3361780.0,3263990.0,4332460.0,1311810.0,0.0,0.0,0.0,0.0,1530770.0,1992840.0,6330730.0,3019600.0
182,188.070361751366,100.318158509696,248140992,1034969984.0,1062710016.0,923036992.0,39767800.0,38005900.0,35160100.0,189700000.0,204444000.0,167415008.0,0.0,0.0,0.0,0.0,1774740.0,1695190.0,1873690.0,7301290.0,7416870.0
183,169.054810972967,20.408643643456603,5698930,16708500.0,1758830.0,1482320.0,6218280.0,6611360.0,8596010.0,8740990.0,8301430.0,15615800.0,0.0,0.0,0.0,0.0,1716790.0,1116270.0,1299190.0,4052260.0,795306.0
184,166.086094246404,49.732681863614594,558340992,2525580032.0,2256120064.0,1902720000.0,105488000.0,90576896.0,82746496.0,497163008.0,467148992.0,362878016.0,0.0,0.0,0.0,0.0,6937150.0,4766770.0,6359280.0,21779300.0,21230200.0
185,156.098234816399,320.333873782549,11750500,4866700.0,4716170.0,5127090.0,0.0,11608300.0,13987100.0,0.0,0.0,15368500.0,14016100.0,12810500.0,12286700.0,15983600.0,15595100.0,10003800.0,10043800.0,16353600.0,0.0
186,643.1357427864331,282.540405340778,4143940,5631030.0,5609940.0,5345230.0,4415140.0,2717690.0,2415580.0,2476160.0,3497720.0,3670660.0,0.0,0.0,0.0,0.0,3615610.0,5330940.0,5074320.0,4411400.0,4742820.0
187,191.040032288529,20.8843679619888,11566900,17259400.0,26564200.0,36541900.0,8481400.0,7853580.0,12378600.0,14447100.0,15239900.0,20859900.0,0.0,0.0,0.0,0.0,0.0,1292420.0,1414350.0,4356640.0,3750370.0
188,284.20597772320997,115.227916354289,4448170,4604600.0,6512850.0,10868300.0,2454690.0,3492950.0,4365060.0,3133380.0,4761500.0,6383820.0,0.0,0.0,0.0,0.0,3587250.0,3599590.0,3252650.0,3751520.0,2799670.0
189,223.076651370834,353.093609102944,5092310,14986400.0,5815860.0,17014900.0,2777630.0,3006840.0,3765220.0,2865020.0,3171530.0,3373460.0,0.0,0.0,0.0,0.0,3449010.0,2598720.0,3062850.0,4001170.0,2569670.0
190,163.13272314133698,265.948870173638,3135400,6615580.0,6864700.0,6167840.0,1837380.0,2092220.0,1849700.0,3195540.0,2921910.0,3162230.0,0.0,0.0,0.0,0.0,2151840.0,2170100.0,2212680.0,2047380.0,1853550.0
191,226.179983106558,336.88634642197496,5461410,16946200.0,18996200.0,16767300.0,1741420.0,1794040.0,1791960.0,4021910.0,3896510.0,4060530.0,0.0,0.0,0.0,0.0,1222530.0,1214440.0,1153330.0,2733780.0,2504100.0
192,261.109192900944,344.03946679069196,1951930,2497690.0,2738670.0,1875320.0,1988870.0,1918130.0,1804840.0,2069180.0,2123450.0,1726370.0,0.0,0.0,0.0,0.0,1428330.0,1311350.0,1479740.0,1950920.0,2310660.0
193,129.05746972706999,25.1581502013165,2849480,7115150.0,3371560.0,8649880.0,3528670.0,0.0,1148930.0,3656990.0,4135600.0,2879290.0,0.0,0.0,0.0,0.0,2406150.0,1752790.0,2317700.0,0.0,0.0
194,244.194402120869,332.337952461665,5487490,18552600.0,19676200.0,17603700.0,1663640.0,1567530.0,1883540.0,4397540.0,4086490.0,1386660.0,0.0,0.0,0.0,0.0,1271900.0,1154110.0,1117250.0,2935080.0,1854150.0
195,227.99507466387996,713.055371682393,3204990,0.0,4742030.0,1782160.0,650487.0,1057590.0,3010750.0,1286470.0,0.0,1897910.0,1332800.0,1611560.0,0.0,0.0,24577300.0,0.0,1861900.0,2112380.0,0.0
196,151.096369332482,36.719473811341295,2544260,3262770.0,2304210.0,1805890.0,2900070.0,2793650.0,1781560.0,3715950.0,3226710.0,2040790.0,0.0,0.0,0.0,0.0,2032320.0,1546570.0,1886910.0,2618300.0,2988930.0
197,122.546934675107,12.7347157670924,618421,374291.0,794905.0,603348.0,447612.0,1076680.0,363723.0,0.0,439568.0,557102.0,0.0,0.0,0.0,491162.0,1121750.0,526995.0,0.0,1127280.0,409511.0
198,272.943565763696,18.5520212894091,2511420,2507730.0,4731940.0,3475300.0,1847230.0,2373670.0,2202470.0,2627560.0,3069000.0,2537290.0,0.0,0.0,0.0,0.0,2290370.0,2007950.0,2372140.0,1921210.0,1882310.0
199,127.008808845691,783.975740001741,5516780,5190010.0,4809520.0,5136720.0,5332540.0,0.0,6689690.0,5019770.0,4827810.0,8033800.0,5990780.0,6173470.0,0.0,0.0,0.0,2901640.0,6017440.0,3868520.0,5945970.0
200,217.10460693550098,61.2167755428377,11110900,18396400.0,18721500.0,7979530.0,12873100.0,10767200.0,6226090.0,19125800.0,18256100.0,7414180.0,0.0,0.0,0.0,0.0,4375300.0,4603660.0,6104830.0,10011700.0,10526800.0
201,256.820264024539,18.638747536162104,17179200,38140500.0,41254100.0,71082200.0,9085270.0,0.0,14972000.0,20154800.0,22045400.0,39762800.0,0.0,0.0,0.0,0.0,0.0,0.0,1191210.0,0.0,0.0
202,782.565867120622,743.7746457627451,54468300,41607500.0,108359000.0,64707800.0,5030350.0,0.0,5502890.0,0.0,2935740.0,7590130.0,73271504.0,5399710.0,31759000.0,31318200.0,0.0,189010000.0,218379008.0,19088500.0,13065300.0
