G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"53.0","main.cluster index_upperinput":"53.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	98.7113	98.7113	0	N/A	627332676.0	12	53	32	12	227.1752	1	227.1752	627332676.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"54.0","main.cluster index_upperinput":"54.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	717.3839	717.3839	0	N/A	47409772.0	12	54	59	12	706.4952	1	706.4952	47409772.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"55.0","main.cluster index_upperinput":"55.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14	0.993263	768.4109	768.4109	0	CCMSLIB00003138795	1125470476.0	12	55	10	12	758.5683	1	758.5683	1125470476.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"56.0","main.cluster index_upperinput":"56.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	705.4931	705.4931	0	N/A	35401882.4375	12	56	40	12	924.2692	1	924.2692	35401882.4375
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"57.0","main.cluster index_upperinput":"57.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Decynediol, tetramethyl, di(2-hydroxyethyl) ether from NIST14	0.994229	422.6269	422.6269	0	CCMSLIB00003135619	205898815.0	12	57	144	12	332.2788	1	332.2788	205898815.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"58.0","main.cluster index_upperinput":"58.0"}	This Node is a Singleton	N/A	N/A	617.9492	617.9492	0	N/A	41294718.0	12	58	-1	12	681.6497	1	681.6497	41294718.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"59.0","main.cluster index_upperinput":"59.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	784.1282	784.1282	0	N/A	1320382816.0	12	59	78	12	137.9873	1	137.9873	1320382816.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"60.0","main.cluster index_upperinput":"60.0"}	This Node is a Singleton	N/A	N/A	612.6173	612.6173	0	N/A	48492315.0	12	60	-1	12	701.6177	1	701.6177	48492315.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"61.0","main.cluster index_upperinput":"61.0"}	This Node is a Singleton	N/A	N/A	36.0219	36.0219	0	N/A	197931927.0	12	61	-1	12	173.0783	1	173.0783	197931927.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"62.0","main.cluster index_upperinput":"62.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=82&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to L-Tryptophan from NIST14	0.9483	99.4520	99.4520	0	CCMSLIB00003135297	4547779345.0	12	62	82	12	188.0704	1	188.0704	4547779345.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"63.0","main.cluster index_upperinput":"63.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	768.3046	768.3046	0	N/A	33671908.1875	12	63	18	12	207.0173	1	207.0173	33671908.1875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"64.0","main.cluster index_upperinput":"64.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	771.5464	771.5464	0	N/A	259551343.0	12	64	18	12	223.9882	1	223.9882	259551343.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"65.0","main.cluster index_upperinput":"65.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14	0.990804	451.6590	451.6590	0	CCMSLIB00003139839	1299716272.0	11	65	3	11	518.3209	1	518.3209	1299716272.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"66.0","main.cluster index_upperinput":"66.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	18.9901	18.9901	0	N/A	1857159004.0	11	66	5	11	162.1123	1	162.1123	1857159004.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"67.0","main.cluster index_upperinput":"67.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	765.8376	765.8376	0	N/A	215503734.1875	11	67	5	11	110.0711	1	110.0711	215503734.1875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"68.0","main.cluster index_upperinput":"68.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	18.5509	18.5509	0	N/A	1518863557.375	11	68	5	11	203.0523	1	203.0523	1518863557.375
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"69.0","main.cluster index_upperinput":"69.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	565.8927	565.8927	0	N/A	5135249324.0	11	69	10	11	703.5743	1	703.5743	5135249324.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"70.0","main.cluster index_upperinput":"70.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	19.0075	19.0075	0	N/A	399970310.8125	11	70	5	11	144.1018	1	144.1018	399970310.8125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"71.0","main.cluster index_upperinput":"71.0"}	This Node is a Singleton	N/A	N/A	23.1134	23.1134	0	N/A	90407284.0	11	71	-1	11	169.0355	1	169.0355	90407284.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"72.0","main.cluster index_upperinput":"72.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	768.0986	768.0986	0	N/A	260600219.625	11	72	6	11	832.5817	1	832.5817	260600219.625
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"73.0","main.cluster index_upperinput":"73.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	717.1510	717.1510	0	N/A	33179768.0	10	73	59	10	680.4797	1	680.4797	33179768.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"74.0","main.cluster index_upperinput":"74.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	677.7991	677.7991	0	N/A	308795760.0	10	74	17	10	430.3784	1	430.3784	308795760.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"75.0","main.cluster index_upperinput":"75.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	577.6559	577.6559	0	N/A	1094330129.0	10	75	6	10	780.5500	1	780.5500	1094330129.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"76.0","main.cluster index_upperinput":"76.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=126&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	443.3423	443.3423	0	N/A	3073458926.0	10	76	126	10	544.3389	1	544.3389	3073458926.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"77.0","main.cluster index_upperinput":"77.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	2.9058	2.9058	0	N/A	10242644.8125	10	77	18	10	141.9583	1	141.9583	10242644.8125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"78.0","main.cluster index_upperinput":"78.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	768.8600	768.8600	0	N/A	692272664.0	10	78	5	10	101.0708	1	101.0708	692272664.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"79.0","main.cluster index_upperinput":"79.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 13-Docosenamide, (Z)- from NIST14	0.868085	623.1371	623.1371	0	CCMSLIB00003136708	133891820.0	10	79	14	10	338.3410	1	338.3410	133891820.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"80.0","main.cluster index_upperinput":"80.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Dibutyl phthalate from NIST14	0.969843	492.5609	492.5609	0	CCMSLIB00003136685	75423755.625	10	80	13	10	279.1583	1	279.1583	75423755.625
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"81.0","main.cluster index_upperinput":"81.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	542.8063	542.8063	0	N/A	51514814.0	10	81	40	10	463.1301	1	463.1301	51514814.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"82.0","main.cluster index_upperinput":"82.0"}	This Node is a Singleton	N/A	N/A	612.5064	612.5064	0	N/A	22215239.0	10	82	-1	10	723.6002	1	723.6002	22215239.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"83.0","main.cluster index_upperinput":"83.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=fdaa55d8a7254a1596017d472f455398&show=true	O-ACETYLCARNITINE	0.987886	25.5285	25.5285	0	CCMSLIB00005464316	949476119.0	10	83	27	10	204.1229	1	204.1229	949476119.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"84.0","main.cluster index_upperinput":"84.0"}	This Node is a Singleton	NCGC00385962-01_C16H24O3_	0.949588	765.6801	765.6801	0	CCMSLIB00000854835	10976434.0	10	84	-1	10	247.1660	1	247.1660	10976434.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"85.0","main.cluster index_upperinput":"85.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14	0.972541	767.9236	767.9236	0	CCMSLIB00003138207	413703557.0	10	85	10	10	810.5964	1	810.5964	413703557.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"86.0","main.cluster index_upperinput":"86.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=fdaa55d8a7254a1596017d472f455398&show=true	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	0.860342	438.6019	438.6019	0	CCMSLIB00000845585	661358090.0	9	86	23	9	478.2923	1	478.2923	661358090.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"87.0","main.cluster index_upperinput":"87.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	857.7447	857.7447	0	N/A	664805340.0	9	87	18	9	219.0398	2	110.0199	664805340.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"88.0","main.cluster index_upperinput":"88.0"}	This Node is a Singleton	N/A	N/A	19.1533	19.1533	0	N/A	215595692.125	9	88	-1	9	132.0766	1	132.0766	215595692.125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"89.0","main.cluster index_upperinput":"89.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.5364	451.5364	0	N/A	498973709.0	9	89	7	9	1029.6242	2	515.3121	498973709.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"90.0","main.cluster index_upperinput":"90.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	234.0219	234.0219	0	N/A	745391363.0	9	90	5	9	301.0718	1	301.0718	745391363.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"91.0","main.cluster index_upperinput":"91.0"}	This Node is a Singleton	N/A	N/A	740.5526	740.5526	0	N/A	41423658.0	9	91	-1	9	537.5345	1	537.5345	41423658.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"92.0","main.cluster index_upperinput":"92.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=134&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to L-Arginine from NIST14	0.999746	16.4894	16.4894	0	CCMSLIB00003138270	171328386.6875	9	92	134	9	175.1187	1	175.1187	171328386.6875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"93.0","main.cluster index_upperinput":"93.0"}	This Node is a Singleton	N/A	N/A	14.8167	14.8167	0	N/A	32085349.0	9	93	-1	9	123.0401	1	123.0401	32085349.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"94.0","main.cluster index_upperinput":"94.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	425.8168	425.8168	0	N/A	112049165.0	9	94	144	9	376.3055	1	376.3055	112049165.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"95.0","main.cluster index_upperinput":"95.0"}	This Node is a Singleton	N/A	N/A	451.7137	451.7137	0	N/A	268897736.0	9	95	-1	9	552.3029	2	276.6514	268897736.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"96.0","main.cluster index_upperinput":"96.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	29.4575	29.4575	0	N/A	78455194.0	9	96	116	9	147.0438	1	147.0438	78455194.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"97.0","main.cluster index_upperinput":"97.0"}	This Node is a Singleton	Spectral Match to L-Tyrosine from NIST14	0.999935	28.4162	28.4162	0	CCMSLIB00003137613	871449206.0	9	97	-1	9	182.0810	1	182.0810	871449206.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"98.0","main.cluster index_upperinput":"98.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.986134	767.6995	767.6995	0	CCMSLIB00003138952	326197691.0	9	98	10	9	782.5664	1	782.5664	326197691.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"99.0","main.cluster index_upperinput":"99.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.6216	451.6216	0	N/A	205905020.0	9	99	66	9	575.3187	2	288.1594	205905020.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"100.0","main.cluster index_upperinput":"100.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=112&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.9260	451.9260	0	N/A	60331892.0	9	100	112	9	595.2555	1	595.2555	60331892.0
