#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
618	M+H	475310	1	Glycocholic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf618	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	N/A	Q-TOF	Positive	ESI	466.316	lib-00000.mgf	Bronze	3	0.94869	0.916215	0.000427246	1	NIST17	NIST	466.316	N/A	0	23	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	1	466.316	spectra/specs_ms.mgf	CCMSLIB00003192727	3.34353e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
628	2M+H	17364168	1	1-Palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf628	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	N/A	HCD	Positive	ESI	991.672	lib-00000.mgf	Bronze	3	0.951169	1.23095	0.0012207	1	NIST17	NIST	991.672	N/A	0	18	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	991.671	spectra/specs_ms.mgf	CCMSLIB00003498364	1.52325e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 
632	M+H	108273898	1	1-Pentadecanoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf632	InChI=1S/C23H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24(2,3)4/h22,25H,5-21H2,1-4H3/t22-/m1/s1	N/A	HCD	Positive	ESI	482.324	lib-00000.mgf	Bronze	3	0.925271	11.1991	0.00540161	1	NIST17	NIST	482.324	N/A	0	9	CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	482.329	spectra/specs_ms.mgf	CCMSLIB00003268891	4.17662e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
634	M+H	22671290	1	Hexanoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf634	InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3/t11-/m1/s1	N/A	HCD	Positive	ESI	260.186	lib-00000.mgf	Bronze	3	0.973179	1.99396	259.177	1	NIST17	NIST	260.186	N/A	0	7	CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	2	260.185	spectra/specs_ms.mgf	CCMSLIB00003578206	2.77993e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
637	M+H	36816101	1	Linoleoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf637	InChI=1S/C25H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h9-10,12-13,23H,5-8,11,14-22H2,1-4H3/b10-9-,13-12-/t23-/m1/s1	N/A	HCD	Positive	ESI	424.342	lib-00000.mgf	Bronze	3	0.978392	1.15068	0.000488281	1	NIST17	NIST	424.342	N/A	0	14	CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	424.342	spectra/specs_ms.mgf	CCMSLIB00003578747	8.55493e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
640	M+H	875668578	1	3-Hydroxybutyrylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf640	InChI=1S/C11H21NO5/c1-8(13)5-11(16)17-9(6-10(14)15)7-12(2,3)4/h8-9,13H,5-7H2,1-4H3/t8?,9-/m1/s1	N/A	HCD	Positive	ESI	248.149	lib-00000.mgf	Bronze	3	0.659684	1.59875	0.000396729	1	NIST17	NIST	248.149	N/A	0	6	CC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	1	248.149	spectra/specs_ms.mgf	CCMSLIB00003578265	2.89404e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
642	M+H	13962055	1	Oleoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf642	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-/t23-/m1/s1	N/A	HCD	Positive	ESI	426.358	lib-00000.mgf	Bronze	3	0.967623	1.14524	0.000488281	1	NIST17	NIST	426.358	N/A	0	17	CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	426.357	spectra/specs_ms.mgf	CCMSLIB00003270304	2.0149e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
643	M+H-C16H32O2	24696262	1	N-Palmitoyl-D-sphingosine	Isolated	NIST	0.0	spectra/specs_ms.mgf643	InChI=1S/C34H67NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)/b29-27+/t32-,33+/m0/s1	N/A	HCD	Positive	ESI	282.279	lib-00000.mgf	Bronze	3	0.869142	2.91901	0.000823975	1	NIST17	NIST	282.279	N/A	0	13	CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	1	282.278	spectra/specs_ms.mgf	CCMSLIB00003709826	1.80966e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
665	M+H	629549	1	Palmitamide	Isolated	NIST	0.0	spectra/specs_ms.mgf665	InChI=1S/C16H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H2,17,18)	N/A	HCD	Positive	ESI	256.263	lib-00000.mgf	Bronze	3	0.718213	3.45351	0.00088501	1	NIST17	NIST	256.263	N/A	0	4	CCCCCCCCCCCCCCCC(=O)N	1	256.263	spectra/specs_ms.mgf	CCMSLIB00003308962	99074	UPDATE-SINGLE-ANNOTATED-BRONZE	 
677	M+H	97802567	1	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf677	InChI=1S/C46H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-46(48)54-45(44-53-55(49,50)52-42-40-47(3,4)5)43-51-41-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h14,16,20,22,25,27,31,33,38,41,45H,6-13,15,17-19,21,23-24,26,28-30,32,34-37,39-40,42-44H2,1-5H3/b16-14-,22-20-,27-25-,33-31-,41-38-/t45-/m1/s1	N/A	HCD	Positive	ESI	794.606	lib-00000.mgf	Bronze	3	0.9541	4.5319	0.00360107	1	NIST17	NIST	794.606	N/A	0	5	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	794.602	spectra/specs_ms.mgf	CCMSLIB00003313809	1.46977e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
692	M+H	830966	1	1H-Indole-3-propanoic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf692	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)	N/A	Q-TOF	Positive	ESI	190.086	lib-00000.mgf	Bronze	3	0.953498	1.60546	378.157	1	NIST17	NIST	190.086	N/A	0	3	C1=CC=C2C(=C1)C(=CN2)CCC(=O)O	3	190.086	spectra/specs_ms.mgf	CCMSLIB00003188584	4.42063e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
702	M+H	329216639	1	Quetiapine sulfoxide	Isolated	NIST	0.0	spectra/specs_ms.mgf702	InChI=1S/C21H25N3O3S/c25-14-16-27-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)28(26)20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2	N/A	HCD	Positive	ESI	400.169	lib-00000.mgf	Bronze	3	0.949519	0.762617	798.322	1	NIST17	NIST	400.169	N/A	0	11	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3S(=O)C4=CC=CC=C42	3	400.169	spectra/specs_ms.mgf	CCMSLIB00003617648	3.37372e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
710	M+H	5747488	1	Norquetiapine	Isolated	NIST	0.0	spectra/specs_ms.mgf710	InChI=1S/C17H17N3S/c1-3-7-15-13(5-1)17(20-11-9-18-10-12-20)19-14-6-2-4-8-16(14)21-15/h1-8,18H,9-12H2	N/A	HCD	Positive	ESI	296.122	lib-00000.mgf	Bronze	3	0.812826	3.4009	0.00100708	1	NIST17	NIST	296.122	N/A	0	6	C1CN(CCN1)C2=NC3=CC=CC=C3SC4=CC=CC=C42	1	296.121	spectra/specs_ms.mgf	CCMSLIB00003491047	1.19267e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
716	M+H-H2O	552636	1	Tropic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf716	InChI=1S/C9H10O3/c10-6-8(9(11)12)7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)	N/A	Q-TOF	Positive	ESI	149.06	lib-00000.mgf	Bronze	3	0.905332	1.33077	0.000198364	1	NIST17	NIST	149.06	N/A	0	4	C1=CC=C(C=C1)C(CO)C(=O)O	1	149.059	spectra/specs_ms.mgf	CCMSLIB00003184337	4.50304e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
725	M+Na	108392105	1	N-Oleoyl-D-erythro-sphingosylphosphorylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf725	InChI=1S/C41H81N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,32,34,39-40,44H,6-19,22-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b21-20-,34-32+/t39-,40+/m0/s1	N/A	HCD	Positive	ESI	751.572	lib-00000.mgf	Bronze	3	0.860575	1.54299	0.00115967	1	NIST17	NIST	751.572	N/A	0	7	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCC=CCCCCCCCC)O	1	751.571	spectra/specs_ms.mgf	CCMSLIB00003269731	595123	UPDATE-SINGLE-ANNOTATED-BRONZE	 
728	M+H-H2O	89915399	1	.beta.-Carboline-1-propionic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf728	InChI=1S/C14H12N2O2/c17-13(18)6-5-12-14-10(7-8-15-12)9-3-1-2-4-11(9)16-14/h1-4,7-8,16H,5-6H2,(H,17,18)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	223.087	lib-00000.mgf	Bronze	3	0.808684	15.1845	444.148	1	NIST17	NIST	223.087	N/A	0	3	C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)CCC(=O)O	3	223.083	spectra/specs_ms.mgf	CCMSLIB00003382062	3.81088e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
734	M+H	97802567	1	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf734	InChI=1S/C46H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-46(48)54-45(44-53-55(49,50)52-42-40-47(3,4)5)43-51-41-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h14,16,20,22,25,27,31,33,38,41,45H,6-13,15,17-19,21,23-24,26,28-30,32,34-37,39-40,42-44H2,1-5H3/b16-14-,22-20-,27-25-,33-31-,41-38-/t45-/m1/s1	N/A	HCD	Positive	ESI	794.606	lib-00000.mgf	Bronze	3	0.955566	0.460871	0.000366211	1	NIST17	NIST	794.606	N/A	0	5	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	794.605	spectra/specs_ms.mgf	CCMSLIB00003313809	5.99728e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
742	M+H	95896563	1	1-Oleoyl-2-myristoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf742	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	N/A	HCD	Positive	ESI	732.554	lib-00000.mgf	Bronze	3	0.987874	2.41623	0.00177002	1	NIST17	NIST	732.554	N/A	0	9	CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	732.552	spectra/specs_ms.mgf	CCMSLIB00003268391	4.22034e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
743	M+H	59491622	1	1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf743	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-25-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	HCD	Positive	ESI	760.585	lib-00000.mgf	Bronze	3	0.983719	9.06798	0.00689697	1	NIST17	NIST	760.585	N/A	0	7	CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	760.592	spectra/specs_ms.mgf	CCMSLIB00003268413	1.74342e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
748	Cat-C2H4	214599005	1	1,2-Dipalmitoyl-sn-glycero-O-ethyl-3-phosphatidylcholine cation	Isolated	NIST	0.0	spectra/specs_ms.mgf748	InChI=1S/C42H85NO8P/c1-7-10-12-14-16-18-20-22-24-26-28-30-32-34-41(44)47-38-40(39-50-52(46,48-9-3)49-37-36-43(4,5)6)51-42(45)35-33-31-29-27-25-23-21-19-17-15-13-11-8-2/h40H,7-39H2,1-6H3/q+1/t40-,52?/m1/s1	N/A	HCD	Positive	ESI	734.569	lib-00000.mgf	Bronze	3	0.989439	3.82213	0.00280762	1	NIST17	NIST	734.569	N/A	0	9	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCC)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	1	734.567	spectra/specs_ms.mgf	CCMSLIB00003582214	5.18426e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
755	M+H	17364168	1	1-Palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf755	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	N/A	Q-TOF	Positive	ESI	496.34	lib-00000.mgf	Bronze	3	0.964379	0.860794	0.000427246	1	NIST17	NIST	496.34	N/A	0	8	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	496.339	spectra/specs_ms.mgf	CCMSLIB00003235175	1.13238e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
769	M+H	1246298656	1	7.alpha.-Hydroxy-3-oxo-4-cholestenoic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf769	InChI=1S/C27H42O4/c1-16(6-5-7-17(2)25(30)31)20-8-9-21-24-22(11-13-27(20,21)4)26(3)12-10-19(28)14-18(26)15-23(24)29/h14,16-17,20-24,29H,5-13,15H2,1-4H3,(H,30,31)/t16-,17-,20-,21+,22+,23-,24+,26+,27-/m1/s1	N/A	HCD	Positive	ESI	431.316	lib-00000.mgf	Bronze	3	0.839053	1.41509	0.000610352	1	NIST17	NIST	431.316	N/A	0	12	CC(CCCC(C)C(=O)O)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C	1	431.315	spectra/specs_ms.mgf	CCMSLIB00003267002	150681	UPDATE-SINGLE-ANNOTATED-BRONZE	 
785	M+H	74430890	1	1-O-Octadecyl-sn-glyceryl-3-phosphorylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf785	InChI=1S/C26H56NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h26,28H,5-25H2,1-4H3/t26-/m1/s1	N/A	HCD	Positive	ESI	510.392	lib-00000.mgf	Bronze	3	0.975414	1.6144	509.383	1	NIST17	NIST	510.392	N/A	0	8	CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O	2	510.391	spectra/specs_ms.mgf	CCMSLIB00003501010	5.6192e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
788	M+H	0	1	1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf788	InChI=1S/C28H56NO7P/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-23-33-25-27(36-28(30)21-7-2)26-35-37(31,32)34-24-22-29(3,4)5/h7,21,27H,6,8-20,22-26H2,1-5H3/b21-7+	N/A	HCD	Positive	ESI	550.387	lib-00000.mgf	Bronze	3	0.805415	1.66343	0.000915527	1	NIST17	NIST	550.387	N/A	0	6	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C=CC	1	550.386	spectra/specs_ms.mgf	CCMSLIB00003332039	9.04258e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
794	M+H-H2O	51146555	1	2-Hydroxyibuprofen	Isolated	NIST	0.0	spectra/specs_ms.mgf794	InChI=1S/C13H18O3/c1-9(12(14)15)11-6-4-10(5-7-11)8-13(2,3)16/h4-7,9,16H,8H2,1-3H3,(H,14,15)	N/A	HCD	Positive	ESI	205.122	lib-00000.mgf	Bronze	3	0.987625	24.8458	0.00509644	1	NIST17	NIST	205.122	N/A	0	9	CC(C1=CC=C(C=C1)CC(C)(C)O)C(=O)O	1	205.127	spectra/specs_ms.mgf	CCMSLIB00003575583	682034	UPDATE-SINGLE-ANNOTATED-BRONZE	 
803	M+H	474923212	1	N-Lauroyl-D-erythro-sphingosylphosphorylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf803	InChI=1S/C35H71N2O6P/c1-6-8-10-12-14-16-17-18-19-21-22-24-26-28-34(38)33(32-43-44(40,41)42-31-30-37(3,4)5)36-35(39)29-27-25-23-20-15-13-11-9-7-2/h26,28,33-34,38H,6-25,27,29-32H2,1-5H3,(H-,36,39,40,41)/b28-26+/t33-,34+/m0/s1	N/A	HCD	Positive	ESI	647.512	lib-00000.mgf	Bronze	3	0.983915	1.13113	0.000732422	1	NIST17	NIST	647.512	N/A	0	6	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCC)O	1	647.512	spectra/specs_ms.mgf	CCMSLIB00003269640	8.3098e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
807	M+Na	69747553	1	1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine	Isolated	NIST	0.0	spectra/specs_ms.mgf807	InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)/t22-/m1/s1	N/A	HCD	Positive	ESI	504.306	lib-00000.mgf	Bronze	3	0.915123	3.57033	0.00180054	1	NIST17	NIST	504.306	N/A	0	13	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	1	504.304	spectra/specs_ms.mgf	CCMSLIB00003269404	1.36181e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
812	M+H-CH6O2	2868486	1	.alpha.-Hyodeoxycholic acid methyl ester	Isolated	NIST	0.0	spectra/specs_ms.mgf812	InChI=1S/C25H42O4/c1-15(5-8-23(28)29-4)18-6-7-19-17-14-22(27)21-13-16(26)9-11-25(21,3)20(17)10-12-24(18,19)2/h15-22,26-27H,5-14H2,1-4H3/t15-,16-,17+,18-,19+,20+,21+,22+,24-,25-/m1/s1	N/A	HCD	Positive	ESI	357.279	lib-00000.mgf	Bronze	3	0.874781	1.45208	712.542	1	NIST17	NIST	357.279	N/A	0	14	CC(CCC(=O)OC)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	3	357.278	spectra/specs_ms.mgf	CCMSLIB00003609977	555556	UPDATE-SINGLE-ANNOTATED-BRONZE	 
832	M+H	86288111	1	1-Hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf832	InChI=1S/C44H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,29,31,43H,6-13,15,17-19,21,23,26-28,30,32-42H2,1-5H3/b16-14-,22-20-,25-24-,31-29-	N/A	HCD	Positive	ESI	768.59	lib-00000.mgf	Bronze	3	0.98267	7.14707	767.572	1	NIST17	NIST	768.59	N/A	0	7	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	2	768.585	spectra/specs_ms.mgf	CCMSLIB00003503310	2.2129e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
835	M+H	95896563	1	1-Oleoyl-2-myristoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf835	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	N/A	HCD	Positive	ESI	732.554	lib-00000.mgf	Bronze	3	0.980472	6.74878	0.00494385	1	NIST17	NIST	732.554	N/A	0	9	CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	732.549	spectra/specs_ms.mgf	CCMSLIB00003268390	5.5841e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
839	M+H	85187106	1	N-(Octadecanoyl)sphing-4-enine-1-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf839	InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b34-32+	N/A	HCD	Positive	ESI	731.606	lib-00000.mgf	Bronze	3	0.992706	1.08454	0.000793457	1	NIST17	NIST	731.606	N/A	0	9	CCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	731.605	spectra/specs_ms.mgf	CCMSLIB00003721560	1.03962e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
841	M+H	132196282	1	1-O-Hexadecyl-2-O-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glyceryl-3-phosphorylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf841	InChI=1S/C44H80NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,29,31,43H,6-7,9,11-13,15,17-19,21,23,26-28,30,32-42H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,31-29-/t43-/m1/s1	N/A	HCD	Positive	ESI	766.575	lib-00000.mgf	Bronze	3	0.953957	1.03507	0.000793457	1	NIST17	NIST	766.575	N/A	0	6	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC	1	766.574	spectra/specs_ms.mgf	CCMSLIB00003321107	2.55431e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
843	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf843	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.94899	1.19721	0.000976562	1	NIST17	NIST	815.7	N/A	0	6	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.699	spectra/specs_ms.mgf	CCMSLIB00003174159	1.18617e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
851	M+H	97802556	1	1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf851	InChI=1S/C26H54NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h20,22,26,28H,5-19,21,23-25H2,1-4H3/b22-20-/t26-/m1/s1	N/A	HCD	Positive	ESI	508.376	lib-00000.mgf	Bronze	3	0.887044	2.76136	1014.73	1	NIST17	NIST	508.376	N/A	0	6	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)O	3	508.375	spectra/specs_ms.mgf	CCMSLIB00003268723	2.50054e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
