#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Precursor_MZ	Validation	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
940	M+H	108392105	1	N-Oleoyl-D-erythro-sphingosylphosphorylcholine	729.591		Isolated	NIST	0	spectra/specs_ms.mgf940	InChI=1S/C41H81N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,32,34,39-40,44H,6-19,22-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b21-20-,34-32+/t39-,40+/m0/s1	N/A	HCD	Positive	ESI	729.591	lib-00000.mgf	Bronze	3	0.957044	0.0836567	6.10E-05	1	NIST17	NIST	729.591	N/A	0	4	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCC=CCCCCCCCC)O	1	729.591	spectra/specs_ms.mgf	CCMSLIB00003269713	317200	UPDATE-SINGLE-ANNOTATED-BRONZE	 
387	M+H	85187106	1	N-(Octadecanoyl)sphing-4-enine-1-phosphocholine	731.606	YES	Isolated	NIST	0	spectra/specs_ms.mgf387	InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b34-32+	N/A	HCD	Positive	ESI	731.606	lib-00000.mgf	Bronze	3	0.987267	1.08454	0.000793457	1	NIST17	NIST	731.606	N/A	0	8	CCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	731.605	spectra/specs_ms.mgf	CCMSLIB00003721560	1.97E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
396	M+H	85187106	1	N-(Octadecanoyl)sphing-4-enine-1-phosphocholine	731.606	YES	Isolated	NIST	0	spectra/specs_ms.mgf396	InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b34-32+	N/A	HCD	Positive	ESI	731.606	lib-00000.mgf	Bronze	3	0.991034	1.33482	0.000976562	1	NIST17	NIST	731.606	N/A	0	9	CCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	731.605	spectra/specs_ms.mgf	CCMSLIB00003721560	2.26E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
975	M+H	95896563	1	1-Oleoyl-2-myristoyl-sn-glycero-3-phosphocholine	732.554		Isolated	NIST	0	spectra/specs_ms.mgf975	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	N/A	HCD	Positive	ESI	732.554	lib-00000.mgf	Bronze	3	0.967165	3.74932	0.00274658	1	NIST17	NIST	732.554	N/A	0	8	CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	732.551	spectra/specs_ms.mgf	CCMSLIB00003268391	390700	UPDATE-SINGLE-ANNOTATED-BRONZE	 
559	Cat-C2H4	214599005	1	1,2-Dipalmitoyl-sn-glycero-O-ethyl-3-phosphatidylcholine cation	734.569		Isolated	NIST	0	spectra/specs_ms.mgf559	InChI=1S/C42H85NO8P/c1-7-10-12-14-16-18-20-22-24-26-28-30-32-34-41(44)47-38-40(39-50-52(46,48-9-3)49-37-36-43(4,5)6)51-42(45)35-33-31-29-27-25-23-21-19-17-15-13-11-8-2/h40H,7-39H2,1-6H3/q+1/t40-,52?/m1/s1	N/A	HCD	Positive	ESI	734.569	lib-00000.mgf	Bronze	3	0.987948	2.07724	0.00152588	1	NIST17	NIST	734.569	N/A	0	9	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCC)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	1	734.568	spectra/specs_ms.mgf	CCMSLIB00003582214	1.47E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
510	M+H	95403342	1	1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	746.606		Isolated	NIST	0	spectra/specs_ms.mgf510	InChI=1S/C42H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h20,22,41H,6-19,21,23-40H2,1-5H3/b22-20-/t41-/m1/s1	N/A	HCD	Positive	ESI	746.606	lib-00000.mgf	Bronze	3	0.967046	1.22625	0.000915527	1	NIST17	NIST	746.606	N/A	0	5	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	746.607	spectra/specs_ms.mgf	CCMSLIB00003270331	1.39E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
560	M+H	95403342	1	1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	746.606		Isolated	NIST	0	spectra/specs_ms.mgf560	InChI=1S/C42H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h20,22,41H,6-19,21,23-40H2,1-5H3/b22-20-/t41-/m1/s1	N/A	HCD	Positive	ESI	746.606	lib-00000.mgf	Bronze	3	0.9732	0.572251	0.000427246	1	NIST17	NIST	746.606	N/A	0	6	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	746.606	spectra/specs_ms.mgf	CCMSLIB00003270331	668300	UPDATE-SINGLE-ANNOTATED-BRONZE	 
566	M+H	144371697	1	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	752.559		Isolated	NIST	0	spectra/specs_ms.mgf566	InChI=1S/C43H78NO7P/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-34-36-43(45)51-42(41-50-52(46,47)49-39-37-44)40-48-38-35-33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h11,13,17,19,22,24,28,30,35,38,42H,3-10,12,14-16,18,20-21,23,25-27,29,31-34,36-37,39-41,44H2,1-2H3,(H,46,47)/b13-11-,19-17-,24-22-,30-28-,38-35-/t42-/m1/s1	N/A	HCD	Positive	ESI	752.559	lib-00000.mgf	Bronze	3	0.884128	2.51421	0.00189209	1	NIST17	NIST	752.559	N/A	0	13	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	752.557	spectra/specs_ms.mgf	CCMSLIB00003268770	471600	UPDATE-SINGLE-ANNOTATED-BRONZE	 
568	M+H	144371697	1	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	752.559		Isolated	NIST	0	spectra/specs_ms.mgf568	InChI=1S/C43H78NO7P/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-34-36-43(45)51-42(41-50-52(46,47)49-39-37-44)40-48-38-35-33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h11,13,17,19,22,24,28,30,35,38,42H,3-10,12,14-16,18,20-21,23,25-27,29,31-34,36-37,39-41,44H2,1-2H3,(H,46,47)/b13-11-,19-17-,24-22-,30-28-,38-35-/t42-/m1/s1	N/A	HCD	Positive	ESI	752.559	lib-00000.mgf	Bronze	3	0.780657	0.24331	0.000183105	1	NIST17	NIST	752.559	N/A	0	10	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	752.559	spectra/specs_ms.mgf	CCMSLIB00003268770	47200	UPDATE-SINGLE-ANNOTATED-BRONZE	 
569	M+H	144371697	1	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	752.559		Isolated	NIST	0	spectra/specs_ms.mgf569	InChI=1S/C43H78NO7P/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-34-36-43(45)51-42(41-50-52(46,47)49-39-37-44)40-48-38-35-33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h11,13,17,19,22,24,28,30,35,38,42H,3-10,12,14-16,18,20-21,23,25-27,29,31-34,36-37,39-41,44H2,1-2H3,(H,46,47)/b13-11-,19-17-,24-22-,30-28-,38-35-/t42-/m1/s1	N/A	HCD	Positive	ESI	752.559	lib-00000.mgf	Bronze	3	0.82125	0.648828	0.000488281	1	NIST17	NIST	752.559	N/A	0	9	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	752.558	spectra/specs_ms.mgf	CCMSLIB00003268770	70000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
419	M+H	130614061	1	1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine	758.569	YES	Isolated	NIST	0	spectra/specs_ms.mgf419	N/A	N/A	Q-TOF	Positive	ESI	758.569	lib-00000.mgf	Bronze	3	0.974268	1.60922	0.0012207	1	NIST17	NIST	758.569	N/A	0	5	N/A	1	758.568	spectra/specs_ms.mgf	CCMSLIB00003173885	6.95E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
426	M+H	130614061	1	1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine	758.569	YES	Isolated	NIST	0	spectra/specs_ms.mgf426	N/A	N/A	Q-TOF	Positive	ESI	758.569	lib-00000.mgf	Bronze	3	0.975292	1.60922	0.0012207	1	NIST17	NIST	758.569	N/A	0	5	N/A	1	758.568	spectra/specs_ms.mgf	CCMSLIB00003173885	1.34E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
744	M+H	159701210	1	1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine	758.569		Isolated	NIST	0	spectra/specs_ms.mgf744	InChI=1S/C42H80NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h14,16,20-21,40H,6-13,15,17-19,22-39H2,1-5H3/b16-14-,21-20-/t40-/m1/s1	N/A	HCD	Positive	ESI	758.569	lib-00000.mgf	Bronze	3	0.951192	1.4483	0.00109863	1	NIST17	NIST	758.569	N/A	0	4	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC	1	758.568	spectra/specs_ms.mgf	CCMSLIB00003268342	324500	UPDATE-SINGLE-ANNOTATED-BRONZE	 
321	M+H	59491622	1	1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine	760.585		Isolated	NIST	0	spectra/specs_ms.mgf321	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-25-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	HCD	Positive	ESI	760.585	lib-00000.mgf	Bronze	3	0.984317	2.56792	0.00195312	1	NIST17	NIST	760.585	N/A	0	7	CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	760.583	spectra/specs_ms.mgf	CCMSLIB00003268413	8.34E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
410	M+H	59491622	1	1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine	760.585		Isolated	NIST	0	spectra/specs_ms.mgf410	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-25-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	HCD	Positive	ESI	760.585	lib-00000.mgf	Bronze	3	0.981613	2.96916	0.0022583	1	NIST17	NIST	760.585	N/A	0	7	CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	760.583	spectra/specs_ms.mgf	CCMSLIB00003268413	1.16E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
907	M+H	59491622	1	1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine	760.585		Isolated	NIST	0	spectra/specs_ms.mgf907	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-25-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	HCD	Positive	ESI	760.585	lib-00000.mgf	Bronze	3	0.980884	2.96916	0.0022583	1	NIST17	NIST	760.585	N/A	0	7	CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1	760.583	spectra/specs_ms.mgf	CCMSLIB00003268413	3.91E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
388	M+Na	95403342	1	1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	768.588		Isolated	NIST	0	spectra/specs_ms.mgf388	InChI=1S/C42H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h20,22,41H,6-19,21,23-40H2,1-5H3/b22-20-/t41-/m1/s1	N/A	HCD	Positive	ESI	768.588	lib-00000.mgf	Bronze	3	0.806276	1.66765	0.00128174	1	NIST17	NIST	768.588	N/A	0	9	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	768.589	spectra/specs_ms.mgf	CCMSLIB00003270343	286200	UPDATE-SINGLE-ANNOTATED-BRONZE	 
612	M+Na	95403342	1	1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	768.588		Isolated	NIST	0	spectra/specs_ms.mgf612	InChI=1S/C42H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h20,22,41H,6-19,21,23-40H2,1-5H3/b22-20-/t41-/m1/s1	N/A	HCD	Positive	ESI	768.588	lib-00000.mgf	Bronze	3	0.755052	0.635297	0.000488281	1	NIST17	NIST	768.588	N/A	0	8	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	768.588	spectra/specs_ms.mgf	CCMSLIB00003270343	431100	UPDATE-SINGLE-ANNOTATED-BRONZE	 
356	M+H	155575012	1	1-Hexadecyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phosphocholine	770.606		Isolated	NIST	0	spectra/specs_ms.mgf356	InChI=1S/C44H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,43H,6-13,15,17-19,21,23,26-42H2,1-5H3/b16-14-,22-20-,25-24-	N/A	HCD	Positive	ESI	770.606	lib-00000.mgf	Bronze	3	0.974125	0.950449	0.000732422	1	NIST17	NIST	770.606	N/A	0	6	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCCCCC	1	770.607	spectra/specs_ms.mgf	CCMSLIB00003503288	815300	UPDATE-SINGLE-ANNOTATED-BRONZE	 
358	M+H	155575012	1	1-Hexadecyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phosphocholine	770.606		Isolated	NIST	0	spectra/specs_ms.mgf358	InChI=1S/C44H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,43H,6-13,15,17-19,21,23,26-42H2,1-5H3/b16-14-,22-20-,25-24-	N/A	HCD	Positive	ESI	770.606	lib-00000.mgf	Bronze	3	0.977304	0.950449	0.000732422	1	NIST17	NIST	770.606	N/A	0	6	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCCCCC	1	770.607	spectra/specs_ms.mgf	CCMSLIB00003503288	986800	UPDATE-SINGLE-ANNOTATED-BRONZE	 
368	M+H	155575012	1	1-Hexadecyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phosphocholine	770.606		Isolated	NIST	0	spectra/specs_ms.mgf368	InChI=1S/C44H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,43H,6-13,15,17-19,21,23,26-42H2,1-5H3/b16-14-,22-20-,25-24-	N/A	HCD	Positive	ESI	770.606	lib-00000.mgf	Bronze	3	0.973602	1.10886	0.000854492	1	NIST17	NIST	770.606	N/A	0	7	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCCCCC	1	770.607	spectra/specs_ms.mgf	CCMSLIB00003503288	541100	UPDATE-SINGLE-ANNOTATED-BRONZE	 
917	M+H	155575012	1	1-Hexadecyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phosphocholine	770.606		Isolated	NIST	0	spectra/specs_ms.mgf917	InChI=1S/C44H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,43H,6-13,15,17-19,21,23,26-42H2,1-5H3/b16-14-,22-20-,25-24-	N/A	HCD	Positive	ESI	770.606	lib-00000.mgf	Bronze	3	0.97002	0.950449	0.000732422	1	NIST17	NIST	770.606	N/A	0	7	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCCCCC	1	770.607	spectra/specs_ms.mgf	CCMSLIB00003503288	533000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
369	M+Na	130614061	1	1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine	780.551		Isolated	NIST	0	spectra/specs_ms.mgf369	N/A	N/A	Q-TOF	Positive	ESI	780.551	lib-00000.mgf	Bronze	3	0.684336	1.87668	0.00146484	1	NIST17	NIST	780.551	N/A	0	7	N/A	1	780.55	spectra/specs_ms.mgf	CCMSLIB00003173896	1.58E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
932	M+H	99296772	1	Palmitoyleicosapentaenoyl phosphatidylcholine	780.554		Isolated	NIST	0	spectra/specs_ms.mgf932	InChI=1S/C44H78NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23,25,29,31,42H,6-7,9,11-13,15,17-19,22,24,26-28,30,32-41H2,1-5H3/b10-8-,16-14-,21-20-,25-23-,31-29-	N/A	HCD	Positive	ESI	780.554	lib-00000.mgf	Bronze	3	0.906191	4.69168	0.00366211	1	NIST17	NIST	780.554	N/A	0	5	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC	1	780.55	spectra/specs_ms.mgf	CCMSLIB00003376314	3.76E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
338	M+Na	26853316	1	2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine	782.567		Isolated	NIST	0	spectra/specs_ms.mgf338	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	Q-TOF	Positive	ESI	782.567	lib-00000.mgf	Bronze	3	0.749566	0.935922	0.000732422	1	NIST17	NIST	782.567	N/A	0	5	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	782.566	spectra/specs_ms.mgf	CCMSLIB00003173914	1.53E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
340	M+Na	26853316	1	2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine	782.567		Isolated	NIST	0	spectra/specs_ms.mgf340	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	Q-TOF	Positive	ESI	782.567	lib-00000.mgf	Bronze	3	0.757261	0.545955	0.000427246	1	NIST17	NIST	782.567	N/A	0	6	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	782.567	spectra/specs_ms.mgf	CCMSLIB00003173914	894500	UPDATE-SINGLE-ANNOTATED-BRONZE	 
414	M+Na	26853316	1	2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine	782.567		Isolated	NIST	0	spectra/specs_ms.mgf414	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	Q-TOF	Positive	ESI	782.567	lib-00000.mgf	Bronze	3	0.685802	0.623948	0.000488281	1	NIST17	NIST	782.567	N/A	0	6	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	782.567	spectra/specs_ms.mgf	CCMSLIB00003173914	5.57E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
415	M+Na	26853316	1	2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine	782.567		Isolated	NIST	0	spectra/specs_ms.mgf415	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	N/A	HCD	Positive	ESI	782.567	lib-00000.mgf	Bronze	3	0.961163	0.155987	0.00012207	1	NIST17	NIST	782.567	N/A	0	14	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	782.567	spectra/specs_ms.mgf	CCMSLIB00003268319	5.42E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
728	M+H	998061	1	1,2-Dilinoleoyl-sn-glycero-3-phosphocholine	782.569		Isolated	NIST	0	spectra/specs_ms.mgf728	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,42H,6-13,18-19,24-41H2,1-5H3/b16-14-,17-15-,22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	782.569	lib-00000.mgf	Bronze	3	0.902466	3.04174	0.00238037	1	NIST17	NIST	782.569	N/A	0	6	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC	1	782.567	spectra/specs_ms.mgf	CCMSLIB00003268178	148100	UPDATE-SINGLE-ANNOTATED-BRONZE	 
332	M+H	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	786.601		Isolated	NIST	0	spectra/specs_ms.mgf332	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	786.601	lib-00000.mgf	Bronze	3	0.983459	2.32781	0.00183105	1	NIST17	NIST	786.601	N/A	0	8	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	786.599	spectra/specs_ms.mgf	CCMSLIB00003585031	2.91E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
